control_number,n_lines,n_taxa,n_class,n_species,qty_total,value_total,value_missing,taxa,country_origin,country_imp_exp,port,purpose,source,year,month,target
2004494719,1,1,1,1,7,775,0,reptile,US,AT,DF,T,C,2004,12,0
2004494723,9,1,1,9,10,500,0,mammal,XX,XX,NY,H,W,2004,12,0
2004494728,1,1,1,1,1650,26,0,shell,ID,CN,LA,T,W,2004,12,0
2004494752,4,1,1,4,4,200,0,mammal,CM,DK,NY,H,W,2004,12,0
2004494763,1,1,1,1,39,0,0,insect,VS,GB,BA,S,W,2004,9,0
2004494773,1,1,1,1,125,365,0,reptile,TD,HK,AN,T,W,2004,12,0
2004494793,1,1,0,1,4,210,0,shell,ID,HK,AN,T,W,2004,12,0
2004494799,2,1,1,2,3,757,0,mammal,CN,HK,AN,T,W,2004,12,0
2004494816,2,1,1,2,46,10565,0,mammal,IT,IT,AT,T,R,2004,11,0
2004494849,1,1,1,1,1,5402,0,mammal,DK,IT,NW,T,C,2004,12,0
2004494872,1,1,0,1,69,362,0,shell,CN,HK,AN,T,W,2004,12,0
2004494882,1,1,1,1,432,51396,0,reptile,AR,IT,NW,T,W,2004,12,0
2004494893,1,1,1,1,200,10600,0,mammal,HU,HU,NY,T,C,2004,12,0
2004494900,1,1,1,1,34,3213,0,mammal,US,IT,NY,T,W,2004,12,0
2004494905,1,1,1,1,62,1759,0,reptile,VN,IT,NY,T,W,2004,12,0
2004494926,1,1,1,1,336,18930,0,mammal,AU,IT,NY,T,W,2004,12,0
2004494933,1,1,1,1,1100,7500,0,bird,CA,CA,PH,T,C,2004,12,0
2004494936,1,1,1,1,13,100,0,coral,MX,MX,AT,P,W,2004,12,1
2004494957,3,3,2,3,1193,2270,0,crustacean,ID,ID,LA,T,W,2004,12,0
2004494969,3,3,3,3,25,118782,0,coral,US,CH,NY,T,C,2004,12,0
2004494977,1,1,1,1,144,814,0,reptile,TH,CN,SE,T,W,2004,12,0
2004495012,1,1,1,1,14904,258,0,shell,JP,MO,LA,T,W,2004,12,0
2004495016,1,1,1,1,26304,1052,0,shell,JP,CN,LA,T,W,2004,12,0
2004495021,12,1,1,1,77,278,0,insect,CL,TW,CH,P,W,2004,12,0
2004495038,18,4,2,17,14599,6704,0,coral,TO,TO,LA,T,W,2004,12,0
2004495042,1,1,1,1,866,195,0,shell,ID,IT,LA,T,C,2004,12,0
2004495079,1,1,1,1,2856,219,0,shell,VU,HK,LA,T,W,2004,12,0
2004495082,1,1,1,1,1,2511,0,reptile,US,FR,NY,T,W,2004,12,0
2004495086,1,1,1,1,187,322,0,insect,CR,CR,MI,E,C,2004,12,0
2004495099,1,1,0,1,2482,3723,0,shell,CN,HK,AN,T,W,2004,12,0
2004495106,1,1,0,1,1910,4068,0,shell,TH,TH,AN,T,W,2004,12,0
2004495115,1,1,0,1,48,91,0,shell,ID,ID,AN,T,W,2004,12,0
2004495126,1,1,0,1,108,160,0,shell,PH,PH,AN,T,W,2004,12,0
2004495128,1,1,0,1,19,4525,0,shell,PH,PH,AN,T,W,2004,12,0
2004495129,1,1,0,1,864,2942,0,shell,TH,TH,AN,T,W,2004,12,0
2004495139,10,1,1,10,17,1564,0,mammal,XX,XX,DF,H,W,2004,12,0
2004495140,1,1,1,1,1608,2162,0,shell,CN,TH,CH,T,W,2004,12,0
2004495151,1,1,0,1,1320,2404,0,shell,PH,PH,AN,T,W,2004,12,0
2004495153,1,1,1,1,14,170,0,insect,MY,MY,LA,Z,W,2004,12,0
2004495166,1,1,0,1,26,310,0,shell,ID,HK,AN,T,W,2004,12,0
2004495169,2,1,1,2,9,890,0,mammal,CN,HK,AN,T,W,2004,12,0
2004495172,1,1,0,1,650,8800,0,shell,CN,HK,AN,T,W,2004,12,0
2004495173,1,1,0,1,686,1272,0,shell,PH,PH,AN,T,W,2004,12,0
2004495211,8,1,1,8,9,0,0,mammal,ZW,ZW,SF,H,W,2004,12,0
2004495215,2,2,1,2,2868,492,0,coral,PH,CN,AN,T,W,2004,12,1
2004495246,1,1,1,1,274,13278,0,fish,AU,AU,LA,T,W,2004,12,0
2004495259,3,2,2,3,8670,4125,0,crustacean,NG,NG,LA,T,W,2004,12,0
2004495260,5,2,4,5,130,1075,0,shell,US,PH,NF,T,W,2004,12,0
2004495261,4,4,2,4,2340,3453,0,crustacean,PH,PH,CH,T,W,2004,12,0
2004495264,3,2,2,3,27054,6841,0,echinoderms,PH,PH,MI,T,W,2004,12,0
2004495297,1,1,1,1,12,0,0,insect,MX,AR,BA,S,W,2004,12,0
2004495307,3,1,1,2,6,5000,0,mammal,CA,CA,SE,T,W,2004,12,0
2004495317,1,1,1,1,300,718,0,insect,BZ,BZ,MI,E,C,2004,12,0
2004495328,1,1,1,1,3,4440,0,reptile,ID,IT,NY,T,W,2004,12,0
2004495340,7,2,3,5,8804,18344,0,shell,TH,TH,SE,T,W,2004,12,0
2004495343,1,1,1,1,2,962,0,mammal,US,CK,NW,T,W,2004,12,0
2004495359,1,1,0,1,470,1734,0,shell,TH,TH,AN,T,W,2004,12,0
2004495360,1,1,0,1,12,5,0,shell,PH,PH,AN,T,W,2004,12,0
2004495363,1,1,0,1,323,452,0,shell,ID,HK,AN,T,W,2004,12,0
2004495373,1,1,0,1,120,7520,0,shell,CN,HK,AN,T,W,2004,12,0
2004495378,1,1,0,1,252,612,0,shell,TH,TH,AN,T,W,2004,12,0
2004495382,1,1,1,1,1,2115,0,mammal,DK,HK,AN,T,W,2004,12,0
2004495392,1,1,0,1,91,40,0,shell,CN,CN,AN,T,W,2004,12,0
2004495399,1,1,0,1,57,248,0,shell,TH,TH,AN,T,W,2004,12,0
2004495409,1,1,1,1,2,1001,0,reptile,AR,IT,NW,T,W,2004,12,0
2004495411,6,1,1,2,57,9458,0,reptile,US,IT,NW,T,W,2004,12,0
2004495412,9,2,2,9,31,2100,0,mammal,US,TH,AN,T,C,2004,12,0
2004495427,3,1,1,3,30,20944,0,reptile,VE,IT,NW,T,W,2004,12,0
2004495445,6,1,1,6,7,3030,0,mammal,XX,XX,DF,P,W,2004,12,0
2004495447,1,1,1,1,5900,1606,0,shell,CN,CN,BO,T,W,2004,12,0
2004495461,3,1,1,3,16,0,0,mammal,ZA,ZA,SF,H,W,2004,12,0
2004495462,3,1,1,3,4,1000,0,mammal,ZM,ZM,LA,H,W,2004,12,0
2004495477,13,2,2,7,84381,5978,0,shell,IN,IN,MI,T,W,2004,12,0
2004495493,4,1,1,3,23,116,0,reptile,NG,NG,BO,P,W,2004,12,1
2004495496,1,1,1,1,269,11542,0,fish,AU,AU,LA,T,W,2004,12,0
2004495513,1,1,1,1,6000,270,0,shell,CN,KR,CH,T,W,2004,12,0
2004495519,2,1,1,1,3,0,0,reptile,XX,MX,EL,P,,2004,12,1
2004495532,1,1,1,1,105500,14990,0,fish,SG,SG,LA,T,C,2004,12,0
2004495548,2,2,2,2,2991,1890,0,coral,MH,MH,LA,T,W,2004,12,0
2004495556,1,1,1,1,24,63,0,shell,CN,CN,LA,P,W,2004,12,0
2004495557,2,1,2,2,10,80,0,shell,PH,PH,LA,T,W,2004,12,0
2004495582,1,1,1,1,5400,24486,0,shell,JP,CN,NY,T,W,2004,12,0
2004495593,1,1,1,1,14,134,0,reptile,CN,TW,CH,T,W,2004,12,0
2004495595,3,1,1,3,32,5882,0,reptile,ID,IT,NY,T,C,2004,12,0
2004495596,1,1,1,1,192,30,0,mammal,CZ,CZ,BO,T,C,2004,11,1
2004495597,1,1,1,1,6544,19986,0,reptile,CN,TW,NW,T,W,2004,12,0
2004495607,3,1,1,3,3,187,0,mammal,BW,BW,DF,H,W,2004,12,0
2004495610,1,1,1,1,8,10,0,reptile,HK,CN,AN,T,W,2004,12,0
2004495621,1,1,0,1,100,897,0,shell,CN,HK,AN,T,W,2004,12,0
2004495625,3,1,1,3,3,2602,0,mammal,XX,XX,DF,H,W,2004,12,0
2004495639,1,1,0,1,15,15,0,shell,ID,HK,AN,T,W,2004,12,0
2004495645,1,1,1,1,40,40,0,coral,XX,CN,AN,T,W,2004,12,1
2004495658,3,1,1,1,25,5560,0,reptile,AR,IT,NW,T,W,2004,12,0
2004495662,1,1,1,1,246,3921,0,fish,VN,VN,LA,T,W,2004,12,0
2004495683,1,1,0,1,2527,3556,0,shell,TH,TH,AN,T,W,2004,12,0
2004495685,1,1,0,1,96,216,0,shell,PH,ID,AN,T,W,2004,12,0
2004495695,1,1,1,1,1,105,0,reptile,VE,IT,NY,T,W,2004,12,0
2004495697,1,1,1,1,1,2578,0,bird,ZA,CA,AN,P,W,2004,12,0
2004495701,8,1,1,8,8,1000,0,mammal,ZW,ZW,LA,H,W,2004,12,0
2005495715,1,1,1,1,19419,5812,0,fish,TH,SG,LA,T,W,2005,1,0
2005495717,1,1,1,1,5172,2996,0,fish,CN,CN,LA,T,C,2005,1,0
2005495725,3,2,2,3,47500,8350,0,amphibian,CN,CN,LA,T,C,2005,1,0
2005495739,5,2,2,5,161958,8869,0,amphibian,HK,HK,LA,T,C,2005,1,0
2005495744,2,2,2,2,20750,2770,0,amphibian,ID,ID,LA,T,C,2005,1,0
2005495760,6,5,4,5,2728,1396,0,coral,VN,VN,LA,T,W,2005,1,0
2005495782,3,3,3,3,98169,21129,0,amphibian,SG,SG,LA,T,W,2005,1,0
2005495790,1,1,1,1,11762,1844,0,fish,MY,MY,LA,T,C,2005,1,0
2005495793,1,1,1,1,1270,768,0,fish,ID,ID,LA,T,W,2005,1,0
2005495817,7,1,1,7,16,160,0,mammal,AR,AR,NY,H,W,2004,11,0
2005495818,1,1,1,1,1,10,0,mammal,AR,AR,NY,H,W,2004,11,0
2005495822,1,1,1,1,205,513,0,shell,MG,IT,NY,T,W,2004,12,0
2005495830,1,1,1,1,2,102,0,mammal,US,IT,NY,T,W,2004,11,0
2005495852,7,1,1,6,45,11670,0,mammal,CA,HK,NY,T,W,2004,11,0
2005495854,2,1,1,1,339,31493,0,mammal,DK,HK,NY,T,R,2004,11,0
2005495864,12,1,1,11,13,650,0,mammal,ZA,ZA,NY,H,W,2004,11,0
2005495872,3,2,2,2,59,16441,0,mammal,NZ,DE,NY,T,C,2004,11,0
2005495892,3,3,3,3,19808,1269,0,amphibian,SG,SG,NY,T,W,2004,11,0
2005495893,1,1,1,1,3,0,0,insect,US,DE,BA,S,R,2004,11,0
2005495913,1,1,1,1,1,200,0,mammal,CA,CA,SW,T,W,2005,1,0
2005495917,2,1,1,2,18,12545,0,mammal,FI,HK,NY,T,R,2004,11,0
2005495929,1,1,1,1,153,417,0,shell,ID,ID,NY,T,W,2004,12,0
2005495932,1,1,1,1,58,1160,0,mammal,CA,GR,NY,T,W,2004,11,0
2005495944,1,1,1,1,12739,5496,0,fish,TH,TH,NY,T,C,2004,11,0
2005496009,5,3,3,5,21,1348,0,mammal,PK,IT,NY,T,W,2004,12,0
2005496054,1,1,1,1,8,5720,0,mammal,DK,HK,NY,T,R,2004,11,0
2005496057,3,1,2,3,788,529,0,shell,XX,PH,NY,T,W,2004,12,0
2005496066,1,1,1,1,8,6900,0,mammal,DK,HK,NY,T,R,2004,11,0
2005496067,1,1,1,1,1,1350,0,mammal,CA,CA,CP,T,W,2004,12,0
2005496083,2,1,1,2,6,8140,0,mammal,CA,CA,CP,T,W,2004,12,0
2005496090,1,1,1,1,10625,318750,0,mammal,CA,CA,BL,T,F,2004,12,0
2005496092,2,2,1,2,2790,2306,0,fish,PH,PH,SF,T,W,2005,1,0
2005496100,3,1,1,3,3,1910,0,mammal,CA,HK,NY,T,W,2004,11,0
2005496102,3,1,1,2,4,320,0,mammal,FI,HK,NY,T,R,2004,11,0
2005496106,1,1,1,1,2180,1800,0,fish,BD,BD,NY,T,C,2004,11,0
2005496109,2,2,1,2,1822,1117,0,fish,PH,PH,NY,T,W,2004,10,0
2005496125,3,2,1,2,5347,3743,0,other,ID,ID,NY,T,W,2004,11,0
2005496132,1,1,1,1,5418,2005,0,fish,CO,CO,NY,T,W,2004,11,0
2005496134,1,1,1,1,14000,3873,0,shell,CN,CN,BO,T,W,2004,12,0
2005496135,4,4,2,4,2894,2315,0,crustacean,PH,PH,LA,T,W,2005,1,0
2005496140,3,1,1,2,9,5911,0,mammal,AR,IT,NY,T,R,2004,11,0
2005496148,20,2,2,7,37,33390,0,reptile,US,IT,NY,T,W,2004,11,0
2005496159,2,1,1,2,4,4700,0,mammal,DK,HK,NY,T,C,2004,11,0
2005496175,6,1,1,6,6,300,0,mammal,ZA,ZA,NY,H,W,2004,11,0
2005496205,10,2,2,10,24,1012,0,mammal,ZA,ZA,DF,T,W,2004,12,0
2005496209,1,1,1,1,67710,31668,0,shell,JP,KR,CH,T,W,2004,12,0
2005496210,1,1,1,1,196380,26068,0,shell,JP,HK,CH,T,W,2004,12,0
2005496238,1,1,1,1,36,1850,0,reptile,VN,ES,NY,T,W,2004,10,0
2005496275,1,1,1,1,1800,4518,0,shell,AU,CN,NY,T,W,2004,12,0
2005496276,2,1,1,2,24,33770,0,mammal,DK,HK,NY,T,R,2004,10,0
2005496293,6,1,1,6,7,350,0,mammal,ZA,ZA,NY,H,W,2004,10,0
2005496294,2,2,2,2,5,8694,0,coral,US,CH,NY,T,C,2004,12,0
2005496296,10,1,1,10,10,500,0,mammal,ZA,ZA,NY,H,W,2004,10,0
2005496297,26,2,2,3,126,36758,0,reptile,AT,CH,NY,T,W,2004,12,0
2005496307,6,1,1,6,6,60,0,mammal,ZW,ZW,NY,H,W,2004,10,0
2005496312,17,2,2,6,20,16194,0,mammal,CA,CA,PB,T,W,2005,1,0
2005496313,1,1,1,1,17,34717,0,mammal,CN,CN,NY,T,R,2004,10,0
2005496316,4,1,1,3,188,17243,0,mammal,CA,CA,PB,T,W,2004,1,0
2005496327,2,1,2,2,10725,12517,0,shell,PF,HK,NW,T,W,2004,12,0
2005496341,1,1,1,1,90,67,0,shell,CN,HK,NY,T,C,2004,10,0
2005496344,4,1,1,2,110,63642,0,mammal,CA,HK,NY,T,W,2004,10,0
2005496351,1,1,1,1,10820,689,0,fish,TT,TT,NY,T,C,2004,10,0
2005496385,1,1,1,1,4070,326,0,shell,ID,HK,SE,T,W,2005,1,0
2005496423,2,1,1,2,2,100,0,mammal,ZA,ZA,NY,H,W,2004,10,0
2005496439,8,1,1,8,8,280,0,mammal,ZA,ZA,DF,H,W,2004,12,0
2005496447,3,1,1,2,10,4141,0,reptile,ID,IT,DF,T,W,2004,12,0
2005496461,1,1,1,1,143,63688,0,mammal,CN,IT,NY,T,C,2004,11,0
2005496474,3,1,1,1,38,15792,0,reptile,US,IT,NY,T,R,2004,12,0
2005496496,1,1,1,1,12,4857,0,coral,FR,FR,DF,T,W,2004,12,0
2005496506,1,1,1,1,2743,43614,0,shell,JP,CN,NY,T,W,2004,12,0
2005496510,1,1,1,1,1970,2445,0,shell,JP,CN,NY,T,W,2004,12,0
2005496530,2,2,1,2,11,314,0,coral,TW,HK,AN,T,W,2004,12,0
2005496560,1,1,0,1,12,202,0,shell,PH,PH,AN,T,W,2004,12,0
2005496573,1,1,0,1,427,1927,0,shell,TH,TH,AN,T,W,2004,12,0
2005496575,1,1,0,1,7630,25193,0,shell,TH,TH,AN,T,W,2004,12,0
2005496576,13,2,2,11,127,3165,0,mammal,ZA,ZA,DF,T,W,2004,12,0
2005496579,1,1,0,1,200,19120,0,shell,JP,HK,AN,T,W,2004,12,0
2005496589,1,1,0,1,1111,9845,0,shell,HK,HK,AN,T,W,2004,12,0
2005496594,1,1,1,1,2500,500,0,shell,ID,HK,DF,T,W,2004,12,0
2005496609,1,1,1,1,74880,70226,0,shell,CN,HK,NW,T,W,2004,12,0
2005496614,1,1,1,1,7,69,0,shell,CN,HK,SF,T,W,2004,12,0
2005496642,4,1,1,4,8,4400,0,mammal,FI,GR,NY,T,R,2004,10,0
2005496690,1,1,1,1,9,5467,0,reptile,ID,IT,NY,T,C,2004,12,0
2005496696,1,1,1,1,18,840,0,reptile,VN,ES,NY,T,W,2004,11,0
2005496697,1,1,1,1,1,20,0,bird,ZA,HK,NY,T,W,2004,11,0
2005496702,1,1,1,1,247,562,0,insect,SV,SV,MI,E,C,2004,12,0
2005496707,1,1,1,1,301,549,0,fish,BR,BR,NY,T,W,2004,10,0
2005496710,1,1,1,1,1,10000,0,shell,XX,TW,NY,E,W,2004,10,0
2005496725,8,1,1,7,27,46190,0,mammal,CA,CA,DE,T,W,2005,1,0
2005496736,2,1,1,1,2,200,0,mammal,CA,CA,MP,H,W,2004,12,0
2005496742,1,1,1,1,1,0,0,mammal,CA,CA,3,H,W,2004,8,0
2005496755,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005496772,1,1,1,1,30420,68614,0,shell,VU,HK,NW,T,W,2004,12,0
2005496777,1,1,1,1,69984,4714,0,shell,AU,HK,CH,T,W,2004,12,0
2005496798,1,1,1,1,1,0,0,mammal,CA,CA,3,H,W,2004,9,0
2005496806,5,1,1,5,5,85,0,mammal,BW,BW,CH,H,W,2004,12,0
2005496810,2,1,1,2,19,0,0,bird,CA,CA,MP,H,W,2004,10,0
2005496812,3,1,1,3,27,0,0,bird,CA,CA,MP,H,W,2004,10,0
2005496824,8,1,1,8,8,2700,0,mammal,XX,XX,DF,H,W,2004,12,0
2005496845,1,1,1,1,1,75,0,mammal,CA,CA,3,H,W,2004,9,0
2005496847,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005496855,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005496883,4,4,2,4,3256,2390,0,crustacean,PH,PH,LA,T,W,2005,1,0
2005496888,1,1,1,1,484,21815,0,bird,ZA,IN,DN,T,R,2005,1,0
2005496889,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005496890,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005496891,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005496905,4,1,1,4,25,0,0,bird,CA,CA,MP,H,W,2004,10,0
2005496928,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,9,0
2005496958,4,2,2,2,151,13726,0,bird,ZA,IT,NY,T,C,2005,1,0
2005497006,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497011,1,1,1,1,385,710,0,insect,MY,MY,LA,Z,W,2005,1,0
2005497043,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497058,1,1,1,1,36,982,0,reptile,ID,ES,NY,T,W,2004,12,0
2005497062,11,2,3,11,3695,1303,0,shell,PH,PH,LA,T,W,2004,12,0
2005497069,1,1,1,1,6,6377,0,reptile,US,IT,NY,T,W,2004,12,0
2005497078,2,1,1,1,92,382,0,mammal,CA,CA,MP,H,W,2004,11,0
2005497091,5,3,3,3,736,39459,0,reptile,BO,IT,DF,T,W,2005,1,0
2005497133,1,1,1,1,47008,2328,0,shell,ID,HK,CH,T,W,2004,12,0
2005497134,1,1,1,1,1,2954,0,reptile,US,IT,NY,T,W,2004,12,0
2005497138,1,1,1,1,2,6727,0,bird,ZA,FR,NY,T,W,2005,1,0
2005497139,4,1,1,2,4,500,0,mammal,CA,CA,MP,P,W,2004,10,0
2005497151,4,2,2,2,8,1366,0,reptile,US,CH,DF,T,C,2005,1,0
2005497152,1,1,1,1,57,114,0,mammal,CA,CA,MP,H,W,2004,11,0
2005497158,6,1,1,3,6,800,0,mammal,CA,CA,MP,H,W,2004,10,0
2005497161,6,1,2,6,2352,4371,0,shell,PH,PH,BA,T,W,2004,12,0
2005497170,1,1,1,1,1,400,0,mammal,CA,CA,MP,H,W,2004,11,0
2005497176,2,1,1,1,4,800,0,mammal,CA,CA,MP,H,W,2004,11,0
2005497189,9,1,1,9,10,0,0,mammal,TZ,TZ,SF,H,W,2004,12,0
2005497204,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497219,1,1,1,1,7000,70,0,shell,TH,TH,NY,T,W,2004,12,0
2005497240,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497249,1,1,1,1,4658,559,0,shell,JP,HK,LA,T,W,2005,1,0
2005497254,1,1,1,1,5814,266,0,shell,ID,ID,LA,T,W,2004,12,0
2005497255,5,2,2,3,327,15041,0,reptile,US,CH,DF,T,R,2005,1,0
2005497261,1,1,1,1,8736,7536,0,shell,JP,CN,NW,T,W,2005,1,0
2005497269,2,1,1,2,518400,7540,0,bird,MO,MO,AN,T,W,2004,12,0
2005497311,1,1,1,1,8672,199,0,shell,HK,VN,NY,T,W,2004,12,0
2005497326,2,1,1,2,153,334,0,insect,MY,MY,LA,Z,W,2005,1,0
2005497338,7,1,1,7,7,0,0,mammal,XX,XX,SF,H,W,2004,12,0
2005497342,10,1,1,10,13,0,0,mammal,ZA,ZA,SF,H,W,2004,12,0
2005497348,2,1,1,1,36,3108,0,reptile,AR,IT,NY,T,W,2004,12,0
2005497352,1,1,1,1,4200,205,0,shell,VU,HK,NY,T,W,2004,12,0
2005497360,1,1,1,1,2,0,0,mammal,CA,CA,CH,H,W,2004,10,0
2005497383,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,9,0
2005497396,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005497403,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005497431,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497435,2,1,1,2,3,8200,0,mammal,US,CA,CP,T,R,2004,12,0
2005497460,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497467,1,1,1,1,1,0,0,mammal,CA,CA,GP,H,W,2004,9,0
2005497471,27,4,2,27,1349,3684,0,coral,ID,ID,CH,T,W,2004,11,0
2005497487,1,1,1,1,1,0,0,mammal,CA,CA,IF,H,W,2004,10,0
2005497490,1,1,1,1,1,0,0,mammal,CA,CA,3,H,W,2004,9,0
2005497516,1,1,1,1,1,0,0,mammal,CA,CA,3,H,W,2004,9,0
2005497521,1,1,1,1,1,3800,0,mammal,CA,CA,CP,P,R,2005,1,0
2005497573,2,1,1,1,2,400,0,mammal,CA,CA,MP,H,W,2004,11,0
2005497628,2,1,1,1,2,9150,0,mammal,CA,CA,BN,P,R,2004,12,0
2005497629,1,1,1,1,1,800,0,mammal,CA,CA,DE,H,W,2004,12,0
2005497646,1,1,1,1,1,2920,0,mammal,CA,CA,BN,P,R,2004,12,0
2005497661,18,1,1,18,76,6645,0,bird,CA,CA,BN,T,C,2004,12,0
2005497703,2,1,0,1,2187,777,0,other,US,CA,BN,T,U,2004,12,0
2005497722,1,1,1,1,1,6102,0,mammal,CA,CA,BN,P,R,2004,12,0
2005497754,2,1,1,2,2,2840,0,mammal,CA,CA,BN,P,R,2004,11,0
2005497758,2,1,1,2,2,3000,0,mammal,CA,CA,BN,P,W,2004,12,0
2005497762,1,1,1,1,2,3712,0,mammal,CA,CA,BN,P,C,2004,12,0
2005497768,5,2,2,3,700,680,0,shell,MX,MX,SY,T,W,2004,12,0
2005497776,1,1,1,1,207,800,0,fish,VN,VN,SE,T,F,2005,1,0
2005497788,1,1,1,1,36,0,0,insect,PA,PA,AT,T,W,2004,12,0
2005497835,1,1,1,1,23,9369,0,reptile,AR,FR,NY,T,W,2004,12,0
2005497837,1,1,1,1,1,3000,0,mammal,CA,CA,BN,P,W,2004,12,0
2005497854,1,1,0,1,10,15,0,shell,JP,HK,AN,T,W,2005,1,0
2005497862,1,1,1,1,157632,89161,0,shell,HK,TR,NY,T,W,2005,1,0
2005497874,1,1,0,1,1490,508,0,shell,PH,HK,AN,T,W,2005,1,0
2005497888,1,1,1,1,1,1357,0,reptile,US,IT,NY,P,R,2004,12,0
2005497907,1,1,1,1,5158,258,0,shell,CN,KR,NY,T,W,2005,1,0
2005497911,1,1,0,1,3,120,0,shell,TH,TH,AN,T,W,2005,1,0
2005497930,2,2,1,2,44,1282,0,coral,ID,ID,AN,T,W,2004,12,0
2005497940,1,1,1,1,891,12672,0,shell,ID,HK,NY,T,W,2004,12,0
2005497945,1,1,1,1,552,4008,0,shell,AU,CN,NY,T,W,2004,12,0
2005497957,6,1,1,6,6,479,0,mammal,XX,XX,DF,H,W,2004,12,0
2005497959,5,2,2,2,94,5859,0,reptile,VE,CH,NY,T,W,2004,12,0
2005497965,1,1,0,1,8,88,0,shell,PH,PH,AN,T,W,2004,12,0
2005497977,1,1,1,1,6,6,0,shell,AU,DE,DF,T,W,2005,1,0
2005497995,1,1,1,1,1,517,0,reptile,AR,IT,NW,T,W,2004,12,0
2005497996,6,1,1,1,8,560,0,reptile,VE,IT,NW,T,W,2004,12,0
2005497999,10,1,1,1,93,66968,0,reptile,US,GB,NY,T,R,2005,1,0
2005498005,8,2,2,8,15241,4170,0,bird,US,LK,AN,T,W,2005,1,0
2005498006,3,3,3,3,3259,43402,0,bird,ID,IT,NW,T,W,2005,1,0
2005498018,1,1,0,1,3,7,0,shell,PH,PH,AN,T,W,2005,1,0
2005498019,3,1,1,3,66180,9248,0,shell,JP,HK,SE,T,W,2005,1,0
2005498062,1,1,1,1,1919,14299,0,fish,CA,CA,PB,T,W,2005,1,0
2005498068,1,1,1,1,116,3190,0,mammal,CA,CA,PH,T,R,2004,11,0
2005498070,1,1,1,1,100,1800,0,mammal,CA,CA,PH,T,R,2004,11,0
2005498080,1,1,1,1,300,7300,0,mammal,CA,CA,PH,T,R,2004,12,0
2005498086,1,1,1,1,15195,2798,0,fish,TH,TH,CH,T,W,2004,12,0
2005498094,1,1,1,1,2,2400,0,mammal,CA,CA,EA,T,W,2005,1,0
2005498104,7,1,1,3,70,27748,0,mammal,FI,HK,CH,T,C,2004,12,0
2005498105,1,1,1,1,1,100,0,mammal,GL,GL,CH,H,W,2004,10,0
2005498107,3,3,3,3,5547,2167,0,amphibian,SG,SG,CH,T,W,2004,12,0
2005498108,1,1,1,1,17052,3043,0,fish,TH,TH,CH,T,W,2004,12,0
2005498145,1,1,1,1,1,2995,0,mammal,CA,CA,BN,P,R,2004,12,0
2005498148,1,1,1,1,1,216,0,mammal,ZA,ZA,CH,H,W,2004,12,0
2005498176,2,1,2,2,6,30,0,shell,PH,PH,LA,T,W,2005,1,0
2005498194,1,1,1,1,102960,97812,0,shell,JP,HK,NY,T,W,2005,1,0
2005498202,1,1,1,1,318,8658,0,reptile,ID,IT,NY,T,W,2005,1,0
2005498204,1,1,1,1,334,9832,0,reptile,TH,IT,NY,T,W,2005,1,0
2005498207,1,1,1,1,2,3720,0,mammal,US,CA,CP,T,R,2005,1,0
2005498235,10,2,2,5,1788,52543,0,reptile,US,ES,MI,T,C,2004,12,0
2005498238,1,1,0,1,1,1,0,shell,CN,HK,AN,T,W,2004,12,0
2005498256,1,1,0,1,500,10,0,shell,PH,PH,AN,T,W,2005,1,0
2005498266,1,1,0,1,1080,3280,0,shell,ID,HK,AN,T,W,2004,12,0
2005498267,1,1,1,1,10744,6604,0,shell,ID,HK,NY,T,W,2004,12,0
2005498273,2,1,2,2,36000,4770,0,shell,PH,PH,BO,T,W,2005,1,0
2005498275,5,2,2,5,6000,60,0,bird,US,CN,AN,T,W,2005,1,0
2005498286,1,1,1,1,6120,6516,0,shell,ID,HK,NY,T,W,2004,1,0
2005498306,1,1,1,1,16464,18615,0,shell,ID,HK,NY,T,W,2005,1,0
2005498321,1,1,1,1,4,46,0,mammal,CN,CN,AN,T,W,2004,12,0
2005498334,1,1,0,1,20,50,0,shell,PH,PH,AN,T,W,2005,1,0
2005498339,3,1,1,3,3,600,0,mammal,ZW,ZW,CH,H,W,2004,12,0
2005498343,4,1,1,4,4,750,0,mammal,ZW,ZW,CH,H,W,2004,12,0
